token_type,token_address,receiver,amount
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x855522F028F7ebE9De3A5CED4F3A110da0B4c5A2,1000
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x7984faE475DdbcF8ED363A73bDe8d1e3AFacc16b,500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x64af539998d40A9aff363c90A3549667218F315c,500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x3c0aE413Fed289FC891967c5889075Bb18A10788,500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x51908F598A5e0d8F1A3bAbFa6DF76F9704daD072,1500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x15e594f230052F2Bf9adcea03115726b96AA7E02,500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x168667B43DEDb87D1d1345A8aEF7DcA16e6b5cea,500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0xa12e6944a3072671Ea19871ebc358a2F034397D3,500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x2A8eEAeBD84CFdca919253D77D725fa288d5b369,1500
erc20,0x4491D1c47bBdE6746F878400090ba6935A91Dab6,0x5F60BA4e5B8811A3D342904D1fBb165C27A33eAd,500
